node_u,node_v,relation,pmid_count,total_articles,pmids,chem_ids
levofloxacin,@DISEASE_Cleft_Palate,treat,9,9,14550427|24741418|25606563|26577998|29231360|37847088|38110897|39910954|40922440,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Diabetes_Mellitus,treat,10,13,15585448|19537312|22621918|22856423|23948133|33559294|36685470|36922787|37975146|40059610,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Discitis,treat,9,9,12940323|19097864|19784617|21830134|21950236|29685853|29718896|30977864|35223115,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Episodic_Ataxia,treat,10,13,16148283|16148284|17938978|17947731|18218645|18644072|20424535|25248895|31668592|32905605,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Extensively_Drug_Resistant_Tuberculosis,treat,9,9,21965225|23882728|26008658|28507117|32303065|32845920|34323328|35595025|36240540,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Fatigue,treat,10,12,25024854|25189315|25672141|28459811|33102384|34689501|36378008|36938252|37114253|37181989,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Guillain_Barre_Syndrome,treat,5,5,25179723|25666148|30845149|40001400|40919304,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Hypoxia,treat,10,10,12889501|18159325|22153761|27330964|29849375|29924524|30819124|32775191|40453452|9234637,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Mycobacterium_Infections,treat,9,9,10899418|12184647|16961521|19668034|27000460|33333640|34840956|36651085|39616474,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Pharyngitis,treat,9,9,12942788|16673581|21172783|22802368|27013813|33612473|33941090|34007787|34187798,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Vision_Disorders,treat,10,13,12841809|17523709|22377742|32660763|32776804|34910444|34917857|37641016|37901643|39193018,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_115650,treat,6,6,11190352|11549787|16163420|22413526|24944413|26046802,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Acute_Kidney_Injury,treat,10,18,11396281|12196055|12552523|12841810|25591868|28031199|31798226|33842621|36384506|40487811,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Ataxia_Neuropathy_Spectrum,treat,9,9,15225861|17258084|19882980|21860107|23063776|27539331|32742901|36690122|37102524,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Bacteriuria,treat,9,9,11561568|12508476|15774257|17127226|19718062|22707132|22980583|24169796|40426535,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Dysuria,treat,8,8,15507858|19256057|21445824|22864282|24349603|25657549|30063465|35558264,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Enterocolitis_Pseudomembranous,treat,10,15,19561451|21175502|26880772|32182530|33583603|34355208|35234510|35440537|37700799|40004094,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Gastritis,treat,9,9,14642083|25297026|26034367|27031456|28577017|32226168|32590188|34269127|39251950,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Intraabdominal_Infections,treat,9,9,16468526|17983770|18363464|19243706|25753830|27996281|35313912|36282576|40345344,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Low_Back_Pain,treat,9,9,12940323|19086421|29718896|34434354|35223115|38046280|38134096|39359796|39514951,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Orchitis,treat,8,8,18059254|19193577|19378875|30062077|34009058|35817490|40686512|40698982,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Pneumonia_Mycoplasma,treat,9,9,19539102|24135061|29124008|30611233|30728981|31723636|33403672|36647462|40675777,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Arthritis_Rheumatoid,treat,7,7,17330681|19554393|23430370|24403843|30484869|31416441|33213390,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Breast_Neoplasms,treat,7,7,12621740|16148284|18246700|26902121|27210089|30412067|38272263,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Bronchiectasis,treat,7,7,10596714|1512940|19702070|20058688|23430370|25533880|40647660,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Cavitary_Optic_Disc_Anomalies,treat,7,7,19777918|21735743|23207537|25779583|28912822|31019716|34689501,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Chlamydia_Infections,treat,7,7,12071097|16026425|22066346|22146894|24734149|30518587|9212369,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Gonorrhea,treat,8,8,12487525|12757607|15123985|17160202|17431378|21861441|27898574|39979107,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_HIV_Infections,treat,8,8,10471591|11408245|15307915|18059254|23709294|40472385|8031049|9257757,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Headache,treat,10,20,11131957|11549787|18647180|19209267|19771310|31142949|32161074|34823477|35717764|36378008,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Liver_Abscess,treat,7,7,1512942|21060760|23964050|28025629|35598874|39651042|40481400,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Meningitis_Bacterial,treat,7,7,11577376|14506016|15977560|17368798|24090710|35144879|35145856,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Myalgia,treat,10,15,16454825|17032282|17764498|22647827|25195298|34257376|36997976|37114513|37972323|38030269,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Mycobacterium_avium_intracellulare_Infection,treat,7,7,15839056|23207537|26819735|27996281|39866262|9293712|9511040,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Periodontitis,treat,7,7,25654959|26689408|29233117|29892535|35637653|36135916|40508794,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Pyuria,treat,7,7,11561568|12508476|22707132|24127851|24169796|25931244|40688940,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Respiratory_Distress_Syndrome,treat,10,12,11130225|22377742|22821428|26707304|27197438|28778052|31890418|32265612|35836642|37954359,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Streptococcal_Infections,treat,8,8,10543757|12015693|14566724|22687800|24879988|30845149|36028454|8831045,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Tuberculosis_Osteoarticular,treat,7,7,12685113|21830134|28239451|28459811|32086125|34435591|37289061,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Tularemia,treat,7,7,11318818|18411318|20625157|21127743|23647853|26422865|41026652,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Anthrax,treat,6,6,18819512|19858256|26094508|29661872|34602818|37594915,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Aortic_Valve_Stenosis,treat,5,5,10543757|16569838|17099794|25998992|28341191,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Ascites,treat,7,7,17171220|17344166|19424797|24680408|25461238|30195472|36045776,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Back_Pain,treat,6,6,12940323|27172367|32296009|34689501|35440435|40179513,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Cysts,treat,6,6,16377378|19421023|24482103|25513024|31587129|37351251,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Diabetic_Foot,treat,8,8,15375105|21824673|22106196|25901956|26639712|28682727|35096767|8725864,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Legionellosis,treat,6,6,15189933|15736011|17258676|20919575|31350743|9643392,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Leukemia,treat,6,6,12646106|32785971|35029328|35958672|36358024|37490409,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Liver_Diseases,treat,10,13,12955052|16572891|17052297|19489280|21556218|24716359|24809206|26363413|30782023|37426570,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Lung_Injury,treat,8,8,10921286|18197910|21506423|23019909|23663489|26086073|29977747|33516071,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Muscle_Weakness,treat,8,8,15507858|20959502|22235842|30977864|31804363|35717764|37376022|40352702,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Neisseriaceae_Infections,treat,6,6,16423492|18287316|21262133|24880684|26324280|8831044,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Otitis_Media_Suppurative,treat,6,6,24597493|29871210|30541732|36599786|38000342|39476787,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Prostatic_Neoplasms,treat,6,6,15693428|1609677|26639044|30831674|35558264|39306658,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Renal_Insufficiency,treat,10,12,11958277|11996208|14557312|14686224|1512939|17175982|17409514|19764465|31779711|40851801,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Virus_Diseases,treat,6,6,22585227|23800312|25399012|25781448|26086073|26195370,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Acanthamoeba_Keratitis,treat,5,5,19387241|19770731|26203748|31198674|38509758,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Anorexia,treat,7,7,1512941|1632334|25242585|31804363|32157862|36378008|38404085,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Arthritis,treat,5,5,19764465|31807570|32416005|32462083|36730179,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Calcinosis_Cutis,treat,5,5,26994090|27707990|27999024|28108978|37698412,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Conjunctival_Diseases,treat,5,5,12881345|32377412|34797337|35198813|39257107,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Dacryocystitis,treat,5,5,23075336|29750587|37338773|38130855|40688770,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Endometritis,treat,5,5,1512925|30349569|33549312|34298448|40754174,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Eye_Infections_Bacterial,treat,5,5,14558414|17541976|17939882|23075336|27438306,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Kidney_Failure_Chronic,treat,5,5,12900817|18534825|23800312|25161782|39258108,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Latent_Tuberculosis,treat,5,5,21733966|24492372|27222718|31335574|31900274,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Leukocytosis,treat,6,6,17639170|18426600|21347450|33240829|33738152|37351251,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Liver_Failure,treat,10,18,30782023|33179256|34336465|36997976|37151111|37426570|39241956|39258108|40232390|40976438,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_MASS_syndrome,treat,5,5,18062216|19764465|31856133|39466957|39616474,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Multiple_Organ_Failure,treat,7,7,15688261|24379684|24680408|33992114|34737584|38548397|41020144,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Necrosis,treat,8,8,12727082|19494373|22346279|26185484|33578604|38548397|40861789|8540702,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Neonatal_Sepsis,treat,5,5,20973858|24408399|25481589|32102584|36196440,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Precursor_Cell_Lymphoblastic_Leukemia_Lymphoma,treat,5,5,23483615|29020310|32785971|35029328|36750202,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Precursor_T_Cell_Lymphoblastic_Leukemia_Lymphoma,treat,5,5,22001945|29040595|34355208|37799940|37876072,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Psoas_Abscess,treat,6,6,34136248|35696819|36262594|36997976|40179513|40951036,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Pulmonary_Embolism,treat,4,4,20946410|21183425|31752745|34820219,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Respiratory_Sounds,treat,5,5,27547478|28560041|28889900|37398764|37576362,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Respiratory_Tract_Diseases,treat,5,5,24155856|27637364|33102360|34998290|37366440,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Salmonella_Infections,treat,5,5,29718896|31897402|38636749|9558873|9720471,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Seizures,treat,10,28,15827068|17259709|19707748|23616064|25333557|31142949|34654796|38062399|40050751|40915475,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Stomach_Neoplasms,treat,6,6,20695744|24890952|27000460|29404268|33648778|36769465,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Urologic_Diseases,treat,5,5,12741347|18452466|26421129|32908555|9593134,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Vomiting,treat,10,12,11549784|11549787|15690910|17133154|18990531|23507282|34273498|36045776|36595836|37114253,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Blister,treat,5,5,12872695|18211932|24507651|25433592|38548397,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Bronchopulmonary_Dysplasia,treat,5,5,15690910|20826320|21638839|26448992|29565225,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Burns,treat,5,5,16723549|25464792|27490937|36566688|40053424,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Catheter_Related_Infections,treat,4,4,22580911|35157342|37069940|38020519,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Central_Nervous_System_Infections,treat,6,6,11347723|12226800|15917572|31209818|37608277|40768016,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Cerebral_Infarction,treat,4,4,20847500|24653593|31723636|38113968,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Chemical_and_Drug_Induced_Liver_Injury,treat,10,30,30782023|34336465|35692873|36045776|37151111|37654929|40207808|40232390|40918918|40976438,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Chills,treat,5,5,11718488|16972630|24190152|34189045|39228956,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Chlamydial_Pneumonia,treat,4,4,15700690|27452428|28476331|9212369,@CHEMICAL_Levofloxacin
levofloxacin,@DISEASE_Cholangitis,treat,4,4,11753782|1512942|15771038|30775241,@CHEMICAL_Levofloxacin
glyburide,@DISEASE_Diabetes_Mellitus,treat,11,1078,32010347|33261004|34305396|34440028|34959305|35620596|36077003|36555498|37034291|37513365|37513920,@CHEMICAL_Glucovance|@CHEMICAL_Glyburide
glyburide,@DISEASE_Diabetes_Mellitus_Type_2,treat,18,850,11077467|12147149|12452739|12877648|12945247|15529514|15588116|16846398|32094377|32982353|34104781|34120150|34277963|34633700|35265127|35491519|36992750|38028219,@CHEMICAL_Glucovance|@CHEMICAL_Glyburide
glyburide,@DISEASE_Diabetes_Gestational,treat,10,185,31869430|33249198|33461358|33508926|34482529|35195193|35261444|35357451|35800546|37381932,@CHEMICAL_Glyburide
glyburide,@DISEASE_Ischemia,treat,10,160,10854840|12420792|2506522|31704276|33450605|33896015|40006560|40209872|7967225|9618240,@CHEMICAL_Glyburide
glyburide,@DISEASE_Hypoxia,treat,10,109,10471448|11896012|1906782|19292831|21380525|32463117|33026923|36602604|8975002|9263998,@CHEMICAL_Glyburide
glyburide,@DISEASE_Inflammation,treat,10,86,32202959|32721448|33994824|34037304|34349235|35185385|35963712|36418600|38004455|39519191,@CHEMICAL_Glyburide
glyburide,@DISEASE_Infarction,treat,10,79,31537189|31787498|31805373|32414580|33467932|34555978|36602604|39577921|40066941|40476628,@CHEMICAL_Glyburide
glyburide,@DISEASE_Brain_Ischemia,treat,10,72,24132564|31899311|32527232|34371786|34798604|35158331|35380195|37946524|37965431|40656980,@CHEMICAL_Glyburide
glyburide,@DISEASE_Hyperglycemia,treat,10,69,32217610|33292127|34305396|34959305|35546464|36366849|36588726|37055870|39461241|40778834,@CHEMICAL_Glyburide
glyburide,@DISEASE_Brain_Edema,treat,10,65,33767884|34844502|35700741|35963712|36408500|36661464|37306928|38062522|38593914|40722270,@CHEMICAL_Glyburide
glyburide,@DISEASE_Edema,treat,10,60,31354055|31805373|31936452|33450605|33767884|33986719|34324857|35306743|35700741|37756302,@CHEMICAL_Glyburide
glyburide,@DISEASE_Hypoxia_Brain,treat,10,57,12106103|1360355|16160592|2506521|7573469|7805779|7923296|8166293|9051315|9120578,@CHEMICAL_Glyburide
glyburide,@DISEASE_Diabetes_Mellitus_Type_1,treat,10,51,1611155|3104218|31926479|32349166|32725585|33292127|33321632|34002324|36073946|3931465,@CHEMICAL_Glyburide
glyburide,@DISEASE_Stroke,treat,10,46,33028147|33450605|33767884|33972335|35700741|38062522|39577921|40476628|40629214|40629227,@CHEMICAL_Glyburide
glyburide,@DISEASE_Hyperglycemic_Hyperosmolar_Nonketotic_Coma,treat,10,44,31655149|32013271|32318237|32673838|33553016|33553038|34233693|36077003|38004455|39197806,@CHEMICAL_Glyburide
glyburide,@DISEASE_Ventricular_Fibrillation,treat,10,46,12775970|1291084|2122259|21980123|22467302|36958592|7477447|7679152|7858767|8158662,@CHEMICAL_Glyburide
glyburide,@DISEASE_Hypotension,treat,10,44,1909503|24436988|2497925|26312007|36854648|7734136|9090046|9209249|9878717|9881641,@CHEMICAL_Glyburide
glyburide,@DISEASE_Obesity,treat,10,37,17596474|1902411|3147830|32829287|37391066|38522485|40778834|40968594|5500517|8112376,@CHEMICAL_Glyburide
glyburide,@DISEASE_Arrhythmias_Cardiac,treat,10,41,1291084|1707221|17266547|2105170|25810894|29800118|32572080|7515989|8251422|9988102,@CHEMICAL_Glyburide
glyburide,@DISEASE_Hypoglycemia,treat,10,226,31989292|33253952|33341937|34482529|34798604|35357451|36530712|38593914|39923989|40629227,@CHEMICAL_Glyburide
glyburide,@DISEASE_hypoglycemic_encephalopathy,treat,10,89,32250179|32530046|32757475|33463481|35062075|35537310|36774725|37035625|37589303|5006096,@CHEMICAL_Glyburide
glyburide,@DISEASE_Brain_Injuries_Traumatic,treat,10,27,31354055|31936452|33203303|33527472|33725106|34798604|36661464|37306928|40006560|40510018,@CHEMICAL_Glyburide
glyburide,@DISEASE_Hemorrhage,treat,10,28,20858477|22197047|23667741|24275850|25749474|29617457|31354055|31936452|33450605|37306928,@CHEMICAL_Glyburide
glyburide,@DISEASE_Hypertension,treat,10,32,19262486|21454164|23592934|26312070|27087100|3117717|32982353|35724860|36738987|37055870,@CHEMICAL_Glyburide
glyburide,@DISEASE_Reperfusion_Injury,treat,10,25,11568135|16850529|19499842|21316351|28740332|32086560|33450605|33463481|34990309|40209872,@CHEMICAL_Glyburide
glyburide,@DISEASE_Diabetes_Mellitus_Transient_Neonatal_1,treat,10,24,19435956|23665609|32101525|33987715|35612844|35817008|36873092|39192869|39279438|39403023,@CHEMICAL_Glyburide
glyburide,@DISEASE_Insulin_Resistance,treat,10,32,12589230|20151774|24917577|29084550|29305569|31292311|31655149|31742116|34689672|6439409,@CHEMICAL_Glyburide
glyburide,@DISEASE_Cardiomyopathy_Dilated,treat,10,23,11872913|11893599|16341231|1909503|2109832|8067414|8186403|8779815|9724304|9878717,@CHEMICAL_Glyburide
glyburide,@DISEASE_Neoplasms,treat,10,28,20093633|23714264|25803314|28541801|29567572|34037304|35240233|36854648|37903083|39326474,@CHEMICAL_Glyburide
glyburide,@DISEASE_Cerebral_Infarction,treat,10,20,25749474|26463916|31141159|31660082|31704276|34081746|37756302|39577921|40066941|40629214,@CHEMICAL_Glyburide
glyburide,@DISEASE_Diabetes_Mellitus_Permanent_Neonatal,treat,10,19,15531505|18221420|18924582|19656320|24558086|25231897|31156851|32893419|34696808|37071846,@CHEMICAL_Glyburide
glyburide,@DISEASE_Hyperemia,treat,10,21,10755197|10923652|1516163|1570362|1651815|31435995|7768272|7905717|8304522|9894703,@CHEMICAL_Glyburide
glyburide,@DISEASE_Acidosis,treat,10,20,10848537|11755163|11872913|12738754|18006478|21300058|9040702|9220352|9276777|9683444,@CHEMICAL_Glyburide
glyburide,@DISEASE_Heart_Diseases,treat,10,24,11755163|12420792|1510137|15894305|17266547|17385195|18370552|18672190|34349235|39369873,@CHEMICAL_Glyburide
glyburide,@DISEASE_Myocardial_Infarction,treat,10,19,11205966|1762089|20797803|22913620|7858767|8324798|8529523|8667181|8864638|9559890,@CHEMICAL_Glyburide
glyburide,@DISEASE_Spinal_Cord_Injuries,treat,10,17,21145891|22177998|22197047|24042989|24275850|26192071|29503767|31601596|40006560|40189167,@CHEMICAL_Glyburide
glyburide,@DISEASE_Myocardial_Stunning,treat,10,21,11376623|11730726|12190121|12419889|17266547|7967225|8319338|8659760|8859930|9128839,@CHEMICAL_Glyburide
glyburide,@DISEASE_Cerebral_Hemorrhage,treat,10,14,33986719|34081746|34512312|36177443|37756302|38062522|40629214|40629227|40656980|40720947,@CHEMICAL_Glyburide
glyburide,@DISEASE_Myocardial_Ischemia,treat,10,23,16850529|1707221|18091571|31704276|35724860|7967225|8763396|8922256|9015409|9825184,@CHEMICAL_Glyburide
