id,type,label,aliases,source_ids
icd:10:S82845A,disease,"Nondisplaced bimalleolar fracture of left lower leg, initial encounter for closed fracture",,
icd:10:S82851A,disease,"Displaced trimalleolar fracture of right lower leg, initial encounter for closed fracture",,
icd:10:S82851B,disease,"Displaced trimalleolar fracture of right lower leg, initial encounter for open fracture type I or II",,
icd:10:S82851C,disease,"Displaced trimalleolar fracture of right lower leg, initial encounter for open fracture type IIIA, IIIB, or IIIC",,
icd:10:S82852A,disease,"Displaced trimalleolar fracture of left lower leg, initial encounter for closed fracture",,
icd:10:S82852B,disease,"Displaced trimalleolar fracture of left lower leg, initial encounter for open fracture type I or II",,
icd:10:S82852C,disease,"Displaced trimalleolar fracture of left lower leg, initial encounter for open fracture type IIIA, IIIB, or IIIC",,
icd:10:S82852K,disease,"Displaced trimalleolar fracture of left lower leg, subsequent encounter for closed fracture with nonunion",,
icd:10:S82854A,disease,"Nondisplaced trimalleolar fracture of right lower leg, initial encounter for closed fracture",,
icd:10:S82861A,disease,"Displaced Maisonneuve's fracture of right leg, initial encounter for closed fracture",,
icd:10:S82862A,disease,"Displaced Maisonneuve's fracture of left leg, initial encounter for closed fracture",,
icd:10:S82871A,disease,"Displaced pilon fracture of right tibia, initial encounter for closed fracture",,
icd:10:S82871B,disease,"Displaced pilon fracture of right tibia, initial encounter for open fracture type I or II",,
icd:10:S82871D,disease,"Displaced pilon fracture of right tibia, subsequent encounter for closed fracture with routine healing",,
icd:10:S82871K,disease,"Displaced pilon fracture of right tibia, subsequent encounter for closed fracture with nonunion",,
icd:10:S82872A,disease,"Displaced pilon fracture of left tibia, initial encounter for closed fracture",,
icd:10:S82872B,disease,"Displaced pilon fracture of left tibia, initial encounter for open fracture type I or II",,
icd:10:S82872C,disease,"Displaced pilon fracture of left tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",,
icd:10:S82872M,disease,"Displaced pilon fracture of left tibia, subsequent encounter for open fracture type I or II with nonunion",,
icd:10:S82872P,disease,"Displaced pilon fracture of left tibia, subsequent encounter for closed fracture with malunion",,
icd:10:S82875A,disease,"Nondisplaced pilon fracture of left tibia, initial encounter for closed fracture",,
icd:10:S82891A,disease,"Other fracture of right lower leg, initial encounter for closed fracture",,
icd:10:S83014A,disease,"Lateral dislocation of right patella, initial encounter",,
icd:10:S83101A,disease,"Unspecified subluxation of right knee, initial encounter",,
icd:10:S83105A,disease,"Unspecified dislocation of left knee, initial encounter",,
icd:10:S83231A,disease,"Complex tear of medial meniscus, current injury, right knee, initial encounter",,
icd:10:S83232A,disease,"Complex tear of medial meniscus, current injury, left knee, initial encounter",,
icd:10:S83242A,disease,"Other tear of medial meniscus, current injury, left knee, initial encounter",,
icd:10:S83281A,disease,"Other tear of lateral meniscus, current injury, right knee, initial encounter",,
icd:10:S83512A,disease,"Sprain of anterior cruciate ligament of left knee, initial encounter",,
icd:10:S8392XA,disease,"Sprain of unspecified site of left knee, initial encounter",,
icd:10:S8411XA,disease,"Injury of peroneal nerve at lower leg level, right leg, initial encounter",,
icd:10:S86812A,disease,"Strain of other muscle(s) and tendon(s) at lower leg level, left leg, initial encounter",,
icd:10:S86821A,disease,"Laceration of other muscle(s) and tendon(s) at lower leg level, right leg, initial encounter",,
icd:10:S8781XD,disease,"Crushing injury of right lower leg, subsequent encounter",,
icd:10:S8782XA,disease,"Crushing injury of left lower leg, initial encounter",,
icd:10:S89091A,disease,"Other physeal fracture of upper end of right tibia, initial encounter for closed fracture",,
icd:10:S8981XA,disease,"Other specified injuries of right lower leg, initial encounter",,
icd:10:S8982XA,disease,"Other specified injuries of left lower leg, initial encounter",,
icd:10:S9001XA,disease,"Contusion of right ankle, initial encounter",,
icd:10:S90425A,disease,"Blister (nonthermal), left lesser toe(s), initial encounter",,
icd:10:S90822A,disease,"Blister (nonthermal), left foot, initial encounter",,
icd:10:S91001A,disease,"Unspecified open wound, right ankle, initial encounter",,
icd:10:S91012A,disease,"Laceration without foreign body, left ankle, initial encounter",,
icd:10:S91119A,disease,"Laceration without foreign body of unspecified toe without damage to nail, initial encounter",,
icd:10:S91301A,disease,"Unspecified open wound, right foot, initial encounter",,
icd:10:S91302A,disease,"Unspecified open wound, left foot, initial encounter",,
icd:10:S92001A,disease,"Unspecified fracture of right calcaneus, initial encounter for closed fracture",,
icd:10:S92002A,disease,"Unspecified fracture of left calcaneus, initial encounter for closed fracture",,
icd:10:S92021A,disease,"Displaced fracture of anterior process of right calcaneus, initial encounter for closed fracture",,
icd:10:S92031A,disease,"Displaced avulsion fracture of tuberosity of right calcaneus, initial encounter for closed fracture",,
icd:10:S92061A,disease,"Displaced intraarticular fracture of right calcaneus, initial encounter for closed fracture",,
icd:10:S92061B,disease,"Displaced intraarticular fracture of right calcaneus, initial encounter for open fracture",,
icd:10:S92111A,disease,"Displaced fracture of neck of right talus, initial encounter for closed fracture",,
icd:10:S92121A,disease,"Displaced fracture of body of right talus, initial encounter for closed fracture",,
icd:10:S92191A,disease,"Other fracture of right talus, initial encounter for closed fracture",,
icd:10:S92192A,disease,"Other fracture of left talus, initial encounter for closed fracture",,
icd:10:S92242A,disease,"Displaced fracture of medial cuneiform of left foot, initial encounter for closed fracture",,
icd:10:S92251A,disease,"Displaced fracture of navicular [scaphoid] of right foot, initial encounter for closed fracture",,
icd:10:S92251K,disease,"Displaced fracture of navicular [scaphoid] of right foot, subsequent encounter for fracture with nonunion",,
icd:10:S92311A,disease,"Displaced fracture of first metatarsal bone, right foot, initial encounter for closed fracture",,
icd:10:S92311B,disease,"Displaced fracture of first metatarsal bone, right foot, initial encounter for open fracture",,
icd:10:S92322A,disease,"Displaced fracture of second metatarsal bone, left foot, initial encounter for closed fracture",,
icd:10:S92331A,disease,"Displaced fracture of third metatarsal bone, right foot, initial encounter for closed fracture",,
icd:10:S92332A,disease,"Displaced fracture of third metatarsal bone, left foot, initial encounter for closed fracture",,
icd:10:S92341A,disease,"Displaced fracture of fourth metatarsal bone, right foot, initial encounter for closed fracture",,
icd:10:S92352A,disease,"Displaced fracture of fifth metatarsal bone, left foot, initial encounter for closed fracture",,
icd:10:S92354A,disease,"Nondisplaced fracture of fifth metatarsal bone, right foot, initial encounter for closed fracture",,
icd:10:S92411A,disease,"Displaced fracture of proximal phalanx of right great toe, initial encounter for closed fracture",,
icd:10:S92812A,disease,"Other fracture of left foot, initial encounter for closed fracture",,
icd:10:S92902B,disease,"Unspecified fracture of left foot, initial encounter for open fracture",,
icd:10:S9304XA,disease,"Dislocation of right ankle joint, initial encounter",,
icd:10:S9305XA,disease,"Dislocation of left ankle joint, initial encounter",,
icd:10:S93125A,disease,"Dislocation of metatarsophalangeal joint of left lesser toe(s), initial encounter",,
icd:10:S93324A,disease,"Dislocation of tarsometatarsal joint of right foot, initial encounter",,
icd:10:S93325A,disease,"Dislocation of tarsometatarsal joint of left foot, initial encounter",,
icd:10:S93325D,disease,"Dislocation of tarsometatarsal joint of left foot, subsequent encounter",,
icd:10:S93401A,disease,"Sprain of unspecified ligament of right ankle, initial encounter",,
icd:10:S93402A,disease,"Sprain of unspecified ligament of left ankle, initial encounter",,
icd:10:S93492A,disease,"Sprain of other ligament of left ankle, initial encounter",,
icd:10:S93601A,disease,"Unspecified sprain of right foot, initial encounter",,
icd:10:S96821A,disease,"Laceration of other specified muscles and tendons at ankle and foot level, right foot, initial encounter",,
icd:10:S96912A,disease,"Strain of unspecified muscle and tendon at ankle and foot level, left foot, initial encounter",,
icd:10:S9781XA,disease,"Crushing injury of right foot, initial encounter",,
icd:10:S9782XA,disease,"Crushing injury of left foot, initial encounter",,
icd:10:S98142A,disease,"Partial traumatic amputation of one left lesser toe, initial encounter",,
icd:10:T148,disease,Other injury of unspecified body region,,
icd:10:T148XXA,disease,"Other injury of unspecified body region, initial encounter",,
icd:10:T1490XA,disease,"Injury, unspecified, initial encounter",,
icd:10:T1491XA,disease,"Suicide attempt, initial encounter",,
icd:10:T17328A,disease,"Food in larynx causing other injury, initial encounter",,
icd:10:T17398A,disease,"Other foreign object in larynx causing other injury, initial encounter",,
icd:10:T17420A,disease,"Food in trachea causing asphyxiation, initial encounter",,
icd:10:T17490A,disease,"Other foreign object in trachea causing asphyxiation, initial encounter",,
icd:10:T17498A,disease,"Other foreign object in trachea causing other injury, initial encounter",,
icd:10:T17520A,disease,"Food in bronchus causing asphyxiation, initial encounter",,
icd:10:T17528A,disease,"Food in bronchus causing other injury, initial encounter",,
icd:10:T17590A,disease,"Other foreign object in bronchus causing asphyxiation, initial encounter",,
icd:10:T17598A,disease,"Other foreign object in bronchus causing other injury, initial encounter",,
icd:10:T17820A,disease,"Food in other parts of respiratory tract causing asphyxiation, initial encounter",,
icd:10:T17890A,disease,"Other foreign object in other parts of respiratory tract causing asphyxiation, initial encounter",,
icd:10:T17918A,disease,"Gastric contents in respiratory tract, part unspecified causing other injury, initial encounter",,
