disease_name,disease_id,entity_id,drug_name,pmid_count,pmids
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Rheumatoid,Prednisolone,10,33224514 33372563 34550498 35029182 35762267 37038568 37845835 38173068 39442190 40493287
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis,Prednisolone,10,33224514 33372563 34550498 35029182 35762267 37038568 37845835 38173068 39442190 40493287
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Psoriatic,Prednisolone,10,33224514 33372563 34550498 35029182 35762267 37038568 37845835 38173068 39442190 40493287
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Infectious,Prednisolone,10,33224514 33372563 34550498 35029182 35762267 37038568 37845835 38173068 39442190 40493287
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Juvenile,Prednisolone,10,33224514 33372563 34550498 35029182 35762267 37038568 37845835 38173068 39442190 40493287
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Osteoarthritis,Prednisolone,10,33224514 33372563 34550498 35029182 35762267 37038568 37845835 38173068 39442190 40493287
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Experimental,Prednisolone,10,33224514 33372563 34550498 35029182 35762267 37038568 37845835 38173068 39442190 40493287
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Reactive,Prednisolone,10,33224514 33372563 34550498 35029182 35762267 37038568 37845835 38173068 39442190 40493287
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Gouty,Prednisolone,10,33224514 33372563 34550498 35029182 35762267 37038568 37845835 38173068 39442190 40493287
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Sacroiliac,Prednisolone,10,33224514 33372563 34550498 35029182 35762267 37038568 37845835 38173068 39442190 40493287
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Rheumatoid,Infliximab,10,31324467 33982199 34217991 34327073 35168933 35412003 35831268 36315419 36403893 37558168
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis,Infliximab,10,31324467 33982199 34217991 34327073 35168933 35412003 35831268 36315419 36403893 37558168
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Psoriatic,Infliximab,10,31324467 33982199 34217991 34327073 35168933 35412003 35831268 36315419 36403893 37558168
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Infectious,Infliximab,10,31324467 33982199 34217991 34327073 35168933 35412003 35831268 36315419 36403893 37558168
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Juvenile,Infliximab,10,31324467 33982199 34217991 34327073 35168933 35412003 35831268 36315419 36403893 37558168
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Osteoarthritis,Infliximab,10,31324467 33982199 34217991 34327073 35168933 35412003 35831268 36315419 36403893 37558168
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Experimental,Infliximab,10,31324467 33982199 34217991 34327073 35168933 35412003 35831268 36315419 36403893 37558168
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Reactive,Infliximab,10,31324467 33982199 34217991 34327073 35168933 35412003 35831268 36315419 36403893 37558168
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Gouty,Infliximab,10,31324467 33982199 34217991 34327073 35168933 35412003 35831268 36315419 36403893 37558168
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Sacroiliac,Infliximab,10,31324467 33982199 34217991 34327073 35168933 35412003 35831268 36315419 36403893 37558168
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Rheumatoid,Sulfasalazine,10,32552128 34190324 34854409 34980796 35228067 35748232 36422487 37547882 37924204 38401631
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis,Sulfasalazine,10,32552128 34190324 34854409 34980796 35228067 35748232 36422487 37547882 37924204 38401631
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Psoriatic,Sulfasalazine,10,32552128 34190324 34854409 34980796 35228067 35748232 36422487 37547882 37924204 38401631
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Infectious,Sulfasalazine,10,32552128 34190324 34854409 34980796 35228067 35748232 36422487 37547882 37924204 38401631
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Juvenile,Sulfasalazine,10,32552128 34190324 34854409 34980796 35228067 35748232 36422487 37547882 37924204 38401631
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Osteoarthritis,Sulfasalazine,10,32552128 34190324 34854409 34980796 35228067 35748232 36422487 37547882 37924204 38401631
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Experimental,Sulfasalazine,10,32552128 34190324 34854409 34980796 35228067 35748232 36422487 37547882 37924204 38401631
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Reactive,Sulfasalazine,10,32552128 34190324 34854409 34980796 35228067 35748232 36422487 37547882 37924204 38401631
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Gouty,Sulfasalazine,10,32552128 34190324 34854409 34980796 35228067 35748232 36422487 37547882 37924204 38401631
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Sacroiliac,Sulfasalazine,10,32552128 34190324 34854409 34980796 35228067 35748232 36422487 37547882 37924204 38401631
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Rheumatoid,Indomethacin,10,33053380 33179175 33488761 33809343 35509836 35893521 36593032 39906613 40067519 40906138
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis,Indomethacin,10,33053380 33179175 33488761 33809343 35509836 35893521 36593032 39906613 40067519 40906138
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Psoriatic,Indomethacin,10,33053380 33179175 33488761 33809343 35509836 35893521 36593032 39906613 40067519 40906138
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Infectious,Indomethacin,10,33053380 33179175 33488761 33809343 35509836 35893521 36593032 39906613 40067519 40906138
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Juvenile,Indomethacin,10,33053380 33179175 33488761 33809343 35509836 35893521 36593032 39906613 40067519 40906138
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Osteoarthritis,Indomethacin,10,33053380 33179175 33488761 33809343 35509836 35893521 36593032 39906613 40067519 40906138
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Experimental,Indomethacin,10,33053380 33179175 33488761 33809343 35509836 35893521 36593032 39906613 40067519 40906138
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Reactive,Indomethacin,10,33053380 33179175 33488761 33809343 35509836 35893521 36593032 39906613 40067519 40906138
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Gouty,Indomethacin,10,33053380 33179175 33488761 33809343 35509836 35893521 36593032 39906613 40067519 40906138
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Sacroiliac,Indomethacin,10,33053380 33179175 33488761 33809343 35509836 35893521 36593032 39906613 40067519 40906138
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Rheumatoid,Prednisone,10,32774633 33868737 34449992 34786669 35382864 35735491 37930161 38608652 40291223 40897521
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis,Prednisone,10,32774633 33868737 34449992 34786669 35382864 35735491 37930161 38608652 40291223 40897521
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Psoriatic,Prednisone,10,32774633 33868737 34449992 34786669 35382864 35735491 37930161 38608652 40291223 40897521
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Infectious,Prednisone,10,32774633 33868737 34449992 34786669 35382864 35735491 37930161 38608652 40291223 40897521
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Juvenile,Prednisone,10,32774633 33868737 34449992 34786669 35382864 35735491 37930161 38608652 40291223 40897521
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Osteoarthritis,Prednisone,10,32774633 33868737 34449992 34786669 35382864 35735491 37930161 38608652 40291223 40897521
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Experimental,Prednisone,10,32774633 33868737 34449992 34786669 35382864 35735491 37930161 38608652 40291223 40897521
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Reactive,Prednisone,10,32774633 33868737 34449992 34786669 35382864 35735491 37930161 38608652 40291223 40897521
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Gouty,Prednisone,10,32774633 33868737 34449992 34786669 35382864 35735491 37930161 38608652 40291223 40897521
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Sacroiliac,Prednisone,10,32774633 33868737 34449992 34786669 35382864 35735491 37930161 38608652 40291223 40897521
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Rheumatoid,Adalimumab,10,31421019 33892195 34880764 34918591 35304547 36101926 36722459 37431718 40077978 40698510
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis,Adalimumab,10,31421019 33892195 34880764 34918591 35304547 36101926 36722459 37431718 40077978 40698510
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Psoriatic,Adalimumab,10,31421019 33892195 34880764 34918591 35304547 36101926 36722459 37431718 40077978 40698510
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Infectious,Adalimumab,10,31421019 33892195 34880764 34918591 35304547 36101926 36722459 37431718 40077978 40698510
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Juvenile,Adalimumab,10,31421019 33892195 34880764 34918591 35304547 36101926 36722459 37431718 40077978 40698510
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Osteoarthritis,Adalimumab,10,31421019 33892195 34880764 34918591 35304547 36101926 36722459 37431718 40077978 40698510
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Experimental,Adalimumab,10,31421019 33892195 34880764 34918591 35304547 36101926 36722459 37431718 40077978 40698510
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Reactive,Adalimumab,10,31421019 33892195 34880764 34918591 35304547 36101926 36722459 37431718 40077978 40698510
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Gouty,Adalimumab,10,31421019 33892195 34880764 34918591 35304547 36101926 36722459 37431718 40077978 40698510
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Sacroiliac,Adalimumab,10,31421019 33892195 34880764 34918591 35304547 36101926 36722459 37431718 40077978 40698510
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Rheumatoid,Celecoxib,10,33143357 33484921 33778985 34986165 35234840 36213208 36457130 37806984 39645203 39757202
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis,Celecoxib,10,33143357 33484921 33778985 34986165 35234840 36213208 36457130 37806984 39645203 39757202
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Psoriatic,Celecoxib,10,33143357 33484921 33778985 34986165 35234840 36213208 36457130 37806984 39645203 39757202
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Infectious,Celecoxib,10,33143357 33484921 33778985 34986165 35234840 36213208 36457130 37806984 39645203 39757202
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Juvenile,Celecoxib,10,33143357 33484921 33778985 34986165 35234840 36213208 36457130 37806984 39645203 39757202
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Osteoarthritis,Celecoxib,10,33143357 33484921 33778985 34986165 35234840 36213208 36457130 37806984 39645203 39757202
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Experimental,Celecoxib,10,33143357 33484921 33778985 34986165 35234840 36213208 36457130 37806984 39645203 39757202
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Reactive,Celecoxib,10,33143357 33484921 33778985 34986165 35234840 36213208 36457130 37806984 39645203 39757202
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Gouty,Celecoxib,10,33143357 33484921 33778985 34986165 35234840 36213208 36457130 37806984 39645203 39757202
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Sacroiliac,Celecoxib,10,33143357 33484921 33778985 34986165 35234840 36213208 36457130 37806984 39645203 39757202
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Rheumatoid,Dexamethasone,10,31172921 32150095 32445658 32681961 34993924 37108047 37447507 37930392 38295848 39596089
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis,Dexamethasone,10,31172921 32150095 32445658 32681961 34993924 37108047 37447507 37930392 38295848 39596089
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Psoriatic,Dexamethasone,10,31172921 32150095 32445658 32681961 34993924 37108047 37447507 37930392 38295848 39596089
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Infectious,Dexamethasone,10,31172921 32150095 32445658 32681961 34993924 37108047 37447507 37930392 38295848 39596089
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Juvenile,Dexamethasone,10,31172921 32150095 32445658 32681961 34993924 37108047 37447507 37930392 38295848 39596089
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Osteoarthritis,Dexamethasone,10,31172921 32150095 32445658 32681961 34993924 37108047 37447507 37930392 38295848 39596089
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Experimental,Dexamethasone,10,31172921 32150095 32445658 32681961 34993924 37108047 37447507 37930392 38295848 39596089
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Reactive,Dexamethasone,10,31172921 32150095 32445658 32681961 34993924 37108047 37447507 37930392 38295848 39596089
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Gouty,Dexamethasone,10,31172921 32150095 32445658 32681961 34993924 37108047 37447507 37930392 38295848 39596089
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Sacroiliac,Dexamethasone,10,31172921 32150095 32445658 32681961 34993924 37108047 37447507 37930392 38295848 39596089
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Rheumatoid,Methotrexate,10,32193187 33200394 33499913 33536774 35005587 35202652 35464810 35559237 35734243 37885781
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis,Methotrexate,10,32193187 33200394 33499913 33536774 35005587 35202652 35464810 35559237 35734243 37885781
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Psoriatic,Methotrexate,10,32193187 33200394 33499913 33536774 35005587 35202652 35464810 35559237 35734243 37885781
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Infectious,Methotrexate,10,32193187 33200394 33499913 33536774 35005587 35202652 35464810 35559237 35734243 37885781
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Juvenile,Methotrexate,10,32193187 33200394 33499913 33536774 35005587 35202652 35464810 35559237 35734243 37885781
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Osteoarthritis,Methotrexate,10,32193187 33200394 33499913 33536774 35005587 35202652 35464810 35559237 35734243 37885781
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Experimental,Methotrexate,10,32193187 33200394 33499913 33536774 35005587 35202652 35464810 35559237 35734243 37885781
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Reactive,Methotrexate,10,32193187 33200394 33499913 33536774 35005587 35202652 35464810 35559237 35734243 37885781
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Gouty,Methotrexate,10,32193187 33200394 33499913 33536774 35005587 35202652 35464810 35559237 35734243 37885781
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Sacroiliac,Methotrexate,10,32193187 33200394 33499913 33536774 35005587 35202652 35464810 35559237 35734243 37885781
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Rheumatoid,Adalimumab,10,32660977 33200394 33441191 33789011 34032833 34636026 34709605 34949934 36070202 36297574
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis,Adalimumab,10,32660977 33200394 33441191 33789011 34032833 34636026 34709605 34949934 36070202 36297574
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Psoriatic,Adalimumab,10,32660977 33200394 33441191 33789011 34032833 34636026 34709605 34949934 36070202 36297574
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Infectious,Adalimumab,10,32660977 33200394 33441191 33789011 34032833 34636026 34709605 34949934 36070202 36297574
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Juvenile,Adalimumab,10,32660977 33200394 33441191 33789011 34032833 34636026 34709605 34949934 36070202 36297574
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Osteoarthritis,Adalimumab,10,32660977 33200394 33441191 33789011 34032833 34636026 34709605 34949934 36070202 36297574
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Experimental,Adalimumab,10,32660977 33200394 33441191 33789011 34032833 34636026 34709605 34949934 36070202 36297574
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Reactive,Adalimumab,10,32660977 33200394 33441191 33789011 34032833 34636026 34709605 34949934 36070202 36297574
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Gouty,Adalimumab,10,32660977 33200394 33441191 33789011 34032833 34636026 34709605 34949934 36070202 36297574
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Sacroiliac,Adalimumab,10,32660977 33200394 33441191 33789011 34032833 34636026 34709605 34949934 36070202 36297574
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Rheumatoid,Infliximab,10,31621097 32756163 33270647 35125053 35519434 36297574 36624354 37090269 37664349 38214148
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis,Infliximab,10,31621097 32756163 33270647 35125053 35519434 36297574 36624354 37090269 37664349 38214148
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Psoriatic,Infliximab,10,31621097 32756163 33270647 35125053 35519434 36297574 36624354 37090269 37664349 38214148
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Infectious,Infliximab,10,31621097 32756163 33270647 35125053 35519434 36297574 36624354 37090269 37664349 38214148
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Juvenile,Infliximab,10,31621097 32756163 33270647 35125053 35519434 36297574 36624354 37090269 37664349 38214148
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Osteoarthritis,Infliximab,10,31621097 32756163 33270647 35125053 35519434 36297574 36624354 37090269 37664349 38214148
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Experimental,Infliximab,10,31621097 32756163 33270647 35125053 35519434 36297574 36624354 37090269 37664349 38214148
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Reactive,Infliximab,10,31621097 32756163 33270647 35125053 35519434 36297574 36624354 37090269 37664349 38214148
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Gouty,Infliximab,10,31621097 32756163 33270647 35125053 35519434 36297574 36624354 37090269 37664349 38214148
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Sacroiliac,Infliximab,10,31621097 32756163 33270647 35125053 35519434 36297574 36624354 37090269 37664349 38214148
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Rheumatoid,secukinumab,10,32015257 33661486 34218429 34367765 34614111 35126003 35305260 35674938 36929647 37148474
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis,secukinumab,10,32015257 33661486 34218429 34367765 34614111 35126003 35305260 35674938 36929647 37148474
Arthritis,@DISEASE_Arthritis_Rheumatoid,@DISEASE_Arthritis_Psoriatic,secukinumab,10,32015257 33661486 34218429 34367765 34614111 35126003 35305260 35674938 36929647 37148474
