dst,drug_label,src,weight_admissions,unique_patients,p_disease_given_drug,p_drug_given_disease
icd:9:5693,simvastatin,drug:simvastatin,35,35,0.0010026929467713,0.0980392156862745
icd:9:5693,omeprazole,drug:omeprazole,34,34,0.0004646332130753,0.0952380952380952
icd:9:5693,furosemide,drug:furosemide,32,31,0.0004615739672282,0.0896358543417367
icd:9:5693,warfarin,drug:warfarin,19,19,0.0006576670128071,0.0532212885154061
icd:9:5693,amlodipine,drug:amlodipine,19,19,0.0004582619811389,0.0532212885154061
icd:9:5693,atenolol,drug:atenolol,16,16,0.0010522162304353,0.0448179271708683
icd:9:56949,omeprazole,drug:omeprazole,11,11,0.0001503225101126,0.1486486486486486
icd:9:56969,omeprazole,drug:omeprazole,23,23,0.0003143107029627,0.1050228310502283
icd:9:56969,simvastatin,drug:simvastatin,17,16,0.0004870222884317,0.0776255707762557
icd:9:56969,lisinopril,drug:lisinopril,16,16,0.0003284409319511,0.0730593607305936
icd:9:56969,furosemide,drug:furosemide,16,14,0.0002307869836141,0.0730593607305936
icd:9:56969,atenolol,drug:atenolol,11,10,0.0007233986584243,0.0502283105022831
icd:9:56969,warfarin,drug:warfarin,11,10,0.000380754586362,0.0502283105022831
icd:9:56985,furosemide,drug:furosemide,31,27,0.0004471497807523,0.2583333333333333
icd:9:56985,omeprazole,drug:omeprazole,24,19,0.0003279763857002,0.2
icd:9:56985,simvastatin,drug:simvastatin,16,16,0.000458373918524,0.1333333333333333
icd:9:56985,lisinopril,drug:lisinopril,10,10,0.0002052755824694,0.0833333333333333
icd:9:570,furosemide,drug:furosemide,27,27,0.0003894530348488,0.1421052631578947
icd:9:570,omeprazole,drug:omeprazole,24,24,0.0003279763857002,0.1263157894736842
icd:9:5711,furosemide,drug:furosemide,52,48,0.0007500576967459,0.203125
icd:9:5711,omeprazole,drug:omeprazole,46,40,0.0006286214059254,0.1796875
icd:9:5711,lisinopril,drug:lisinopril,11,11,0.0002258031407164,0.04296875
icd:9:5711,atenolol,drug:atenolol,10,9,0.000657635144022,0.0390625
icd:9:5712,furosemide,drug:furosemide,240,188,0.0034618047542118,0.427807486631016
icd:9:5712,omeprazole,drug:omeprazole,108,94,0.001475893735651,0.1925133689839572
icd:9:5712,levofloxacin,drug:levofloxacin,17,16,0.0011826086956521,0.0303030303030303
icd:9:5712,lisinopril,drug:lisinopril,15,12,0.0003079133737041,0.0267379679144385
icd:9:57142,omeprazole,drug:omeprazole,15,10,0.0002049852410626,0.2586206896551724
icd:9:57142,furosemide,drug:furosemide,12,10,0.0001730902377105,0.2068965517241379
icd:9:5715,furosemide,drug:furosemide,190,158,0.0027405954304177,0.4884318766066838
icd:9:5715,omeprazole,drug:omeprazole,78,71,0.0010659232535257,0.2005141388174807
icd:9:5715,simvastatin,drug:simvastatin,17,14,0.0004870222884317,0.0437017994858611
icd:9:5715,lisinopril,drug:lisinopril,16,16,0.0003284409319511,0.0411311053984575
icd:9:5715,levofloxacin,drug:levofloxacin,15,14,0.0010434782608695,0.0385604113110539
icd:9:5715,warfarin,drug:warfarin,12,10,0.0004153686396677,0.0308483290488431
icd:9:5718,furosemide,drug:furosemide,10,10,0.0001442418647588,0.4347826086956521
icd:9:5718,omeprazole,drug:omeprazole,10,10,0.000136656827375,0.4347826086956521
icd:9:5720,omeprazole,drug:omeprazole,19,16,0.0002596479720126,0.1711711711711711
icd:9:5722,furosemide,drug:furosemide,197,123,0.0028415647357489,0.3731060606060606
icd:9:5722,omeprazole,drug:omeprazole,157,101,0.002145512189789,0.2973484848484848
icd:9:5722,lisinopril,drug:lisinopril,23,17,0.0004721338396797,0.043560606060606
icd:9:5722,levofloxacin,drug:levofloxacin,21,18,0.0014608695652173,0.0397727272727272
icd:9:5722,warfarin,drug:warfarin,15,13,0.0005192107995846,0.0284090909090909
icd:9:5722,simvastatin,drug:simvastatin,14,11,0.0004010771787085,0.0265151515151515
icd:9:5722,amlodipine,drug:amlodipine,12,6,0.0002894286196666,0.0227272727272727
icd:9:5723,furosemide,drug:furosemide,20,19,0.0002884837295176,0.3508771929824561
icd:9:5724,omeprazole,drug:omeprazole,19,17,0.0002596479720126,0.2435897435897435
icd:9:5728,furosemide,drug:furosemide,10,10,0.0001442418647588,0.2702702702702702
icd:9:5733,omeprazole,drug:omeprazole,12,12,0.0001639881928501,0.1463414634146341
icd:9:57400,omeprazole,drug:omeprazole,94,91,0.0012845741773258,0.1305555555555555
icd:9:57400,lisinopril,drug:lisinopril,67,66,0.0013753464025454,0.0930555555555555
icd:9:57400,furosemide,drug:furosemide,49,47,0.0007067851373182,0.0680555555555555
icd:9:57400,amlodipine,drug:amlodipine,43,42,0.0010371192204722,0.0597222222222222
icd:9:57400,atenolol,drug:atenolol,36,35,0.0023674865184795,0.05
icd:9:57400,simvastatin,drug:simvastatin,35,35,0.0010026929467713,0.0486111111111111
icd:9:57400,warfarin,drug:warfarin,23,23,0.0007961232260297,0.0319444444444444
icd:9:57400,levofloxacin,drug:levofloxacin,19,19,0.0013217391304347,0.0263888888888888
icd:9:57410,omeprazole,drug:omeprazole,61,61,0.000833606646988,0.1297872340425531
icd:9:57410,furosemide,drug:furosemide,39,38,0.0005625432725594,0.0829787234042553
icd:9:57410,lisinopril,drug:lisinopril,39,39,0.0008005747716309,0.0829787234042553
icd:9:57410,simvastatin,drug:simvastatin,31,31,0.0008880994671403,0.0659574468085106
icd:9:57410,atenolol,drug:atenolol,25,25,0.0016440878600552,0.0531914893617021
icd:9:57410,amlodipine,drug:amlodipine,20,20,0.0004823810327777,0.0425531914893617
icd:9:57410,warfarin,drug:warfarin,10,10,0.0003461405330564,0.0212765957446808
icd:9:57420,omeprazole,drug:omeprazole,31,29,0.0004236361648627,0.1313559322033898
icd:9:57420,lisinopril,drug:lisinopril,27,26,0.0005542440726675,0.1144067796610169
icd:9:57420,furosemide,drug:furosemide,25,23,0.000360604661897,0.1059322033898305
icd:9:57420,simvastatin,drug:simvastatin,15,15,0.0004297255486162,0.0635593220338983
icd:9:57420,amlodipine,drug:amlodipine,15,14,0.0003617857745833,0.0635593220338983
icd:9:57420,warfarin,drug:warfarin,10,10,0.0003461405330564,0.0423728813559322
icd:9:57420,atenolol,drug:atenolol,10,10,0.000657635144022,0.0423728813559322
icd:9:57450,omeprazole,drug:omeprazole,54,53,0.0007379468678255,0.1636363636363636
icd:9:57450,furosemide,drug:furosemide,34,31,0.00049042234018,0.103030303030303
icd:9:57450,lisinopril,drug:lisinopril,32,31,0.0006568818639022,0.0969696969696969
icd:9:57450,simvastatin,drug:simvastatin,24,24,0.000687560877786,0.0727272727272727
icd:9:57450,amlodipine,drug:amlodipine,23,23,0.0005547381876944,0.0696969696969697
icd:9:57450,atenolol,drug:atenolol,21,21,0.0013810338024464,0.0636363636363636
icd:9:57451,omeprazole,drug:omeprazole,84,83,0.0011479173499508,0.1640625
icd:9:57451,lisinopril,drug:lisinopril,60,57,0.0012316534948167,0.1171875
icd:9:57451,furosemide,drug:furosemide,42,41,0.000605815831987,0.08203125
icd:9:57451,amlodipine,drug:amlodipine,36,35,0.000868285859,0.0703125
icd:9:57451,atenolol,drug:atenolol,36,33,0.0023674865184795,0.0703125
icd:9:57451,simvastatin,drug:simvastatin,27,25,0.0007735059875093,0.052734375
icd:9:57451,levofloxacin,drug:levofloxacin,15,15,0.0010434782608695,0.029296875
icd:9:57451,warfarin,drug:warfarin,10,10,0.0003461405330564,0.01953125
icd:9:57490,omeprazole,drug:omeprazole,21,21,0.0002869793374877,0.1909090909090909
icd:9:57490,amlodipine,drug:amlodipine,10,10,0.0002411905163888,0.0909090909090909
icd:9:57491,lisinopril,drug:lisinopril,20,20,0.0004105511649389,0.1739130434782608
icd:9:57491,omeprazole,drug:omeprazole,14,14,0.0001913195583251,0.1217391304347826
icd:9:5750,omeprazole,drug:omeprazole,58,56,0.0007926095987755,0.2140221402214022
icd:9:5750,lisinopril,drug:lisinopril,32,32,0.0006568818639022,0.1180811808118081
icd:9:5750,furosemide,drug:furosemide,24,24,0.0003461804754211,0.088560885608856
icd:9:5750,amlodipine,drug:amlodipine,21,21,0.0005065000844166,0.077490774907749
icd:9:5750,simvastatin,drug:simvastatin,21,20,0.0006016157680627,0.077490774907749
icd:9:5750,atenolol,drug:atenolol,13,13,0.0008549256872287,0.047970479704797
icd:9:5750,levofloxacin,drug:levofloxacin,12,12,0.0008347826086956,0.044280442804428
icd:9:5750,warfarin,drug:warfarin,10,10,0.0003461405330564,0.03690036900369
icd:9:57512,omeprazole,drug:omeprazole,12,12,0.0001639881928501,0.1463414634146341
icd:9:5761,omeprazole,drug:omeprazole,144,116,0.0019678583142013,0.206599713055954
icd:9:5761,furosemide,drug:furosemide,58,51,0.0008366028156012,0.0832137733142037
icd:9:5761,lisinopril,drug:lisinopril,48,38,0.0009853227958534,0.0688665710186513
icd:9:5761,amlodipine,drug:amlodipine,37,32,0.0008924049106389,0.0530846484935437
icd:9:5761,simvastatin,drug:simvastatin,35,32,0.0010026929467713,0.0502152080344332
icd:9:5761,atenolol,drug:atenolol,30,25,0.0019729054320662,0.0430416068866571
icd:9:5761,levofloxacin,drug:levofloxacin,27,24,0.0018782608695652,0.0387374461979913
icd:9:5761,warfarin,drug:warfarin,20,18,0.0006922810661128,0.0286944045911047
icd:9:5762,omeprazole,drug:omeprazole,86,77,0.0011752487154258,0.1455160744500846
icd:9:5762,lisinopril,drug:lisinopril,43,39,0.0008826850046187,0.0727580372250423
icd:9:5762,amlodipine,drug:amlodipine,29,28,0.0006994524975277,0.0490693739424703
icd:9:5762,furosemide,drug:furosemide,20,18,0.0002884837295176,0.0338409475465313
icd:9:5762,atenolol,drug:atenolol,19,19,0.0012495067736419,0.0321489001692047
icd:9:5762,simvastatin,drug:simvastatin,14,14,0.0004010771787085,0.0236886632825719
icd:9:5768,omeprazole,drug:omeprazole,36,35,0.0004919645785503,0.1463414634146341
icd:9:5768,furosemide,drug:furosemide,16,16,0.0002307869836141,0.065040650406504
icd:9:5768,lisinopril,drug:lisinopril,11,11,0.0002258031407164,0.0447154471544715
icd:9:5768,simvastatin,drug:simvastatin,10,10,0.0002864836990775,0.040650406504065
icd:9:5770,omeprazole,drug:omeprazole,450,297,0.0061495572318793,0.1717557251908397
icd:9:5770,lisinopril,drug:lisinopril,296,217,0.0060761572410961,0.1129770992366412
icd:9:5770,amlodipine,drug:amlodipine,196,125,0.0047273341212223,0.0748091603053435
icd:9:5770,simvastatin,drug:simvastatin,127,90,0.0036383429782845,0.048473282442748
icd:9:5770,atenolol,drug:atenolol,118,95,0.0077600946994607,0.0450381679389313
icd:9:5770,furosemide,drug:furosemide,92,84,0.0013270251557812,0.0351145038167938
icd:9:5770,warfarin,drug:warfarin,65,53,0.0022499134648667,0.0248091603053435
icd:9:5770,levofloxacin,drug:levofloxacin,39,39,0.0027130434782608,0.0148854961832061
icd:9:5771,omeprazole,drug:omeprazole,80,48,0.0010932546190007,0.1937046004842615
icd:9:5771,lisinopril,drug:lisinopril,31,23,0.0006363543056553,0.0750605326876513
icd:9:5771,furosemide,drug:furosemide,17,14,0.00024521117009,0.0411622276029055
icd:9:5771,simvastatin,drug:simvastatin,15,10,0.0004297255486162,0.036319612590799
icd:9:5771,amlodipine,drug:amlodipine,15,12,0.0003617857745833,0.036319612590799
icd:9:5771,atenolol,drug:atenolol,12,7,0.0007891621728265,0.0290556900726392
icd:9:5772,omeprazole,drug:omeprazole,21,17,0.0002869793374877,0.1105263157894736
icd:9:5772,lisinopril,drug:lisinopril,11,9,0.0002258031407164,0.0578947368421052
icd:9:5772,furosemide,drug:furosemide,10,10,0.0001442418647588,0.0526315789473684
icd:9:5772,amlodipine,drug:amlodipine,10,8,0.0002411905163888,0.0526315789473684
icd:9:5779,lisinopril,drug:lisinopril,13,13,0.0002668582572103,0.1382978723404255
icd:9:5779,amlodipine,drug:amlodipine,10,10,0.0002411905163888,0.1063829787234042
icd:9:5780,omeprazole,drug:omeprazole,35,34,0.0004782988958128,0.1215277777777777
icd:9:5780,furosemide,drug:furosemide,27,27,0.0003894530348488,0.09375
icd:9:5780,lisinopril,drug:lisinopril,21,21,0.0004310787231858,0.0729166666666666
icd:9:5780,simvastatin,drug:simvastatin,17,14,0.0004870222884317,0.0590277777777777
icd:9:5781,omeprazole,drug:omeprazole,98,95,0.0013392369082759,0.1578099838969404
icd:9:5781,furosemide,drug:furosemide,94,93,0.0013558735287329,0.1513687600644122
icd:9:5781,simvastatin,drug:simvastatin,65,61,0.0018621440440038,0.1046698872785829
icd:9:5781,lisinopril,drug:lisinopril,59,56,0.0012111259365698,0.0950080515297906
icd:9:5781,amlodipine,drug:amlodipine,39,39,0.0009406430139166,0.0628019323671497
icd:9:5781,warfarin,drug:warfarin,29,29,0.0010038075458636,0.0466988727858293
icd:9:5781,atenolol,drug:atenolol,28,27,0.0018413784032618,0.0450885668276972
icd:9:5781,levofloxacin,drug:levofloxacin,10,10,0.000695652173913,0.0161030595813204
icd:9:5789,furosemide,drug:furosemide,176,168,0.0025386568197553,0.1692307692307692
icd:9:5789,simvastatin,drug:simvastatin,131,118,0.0037529364579155,0.1259615384615384
icd:9:5789,omeprazole,drug:omeprazole,126,117,0.0017218760249262,0.1211538461538461
icd:9:5789,lisinopril,drug:lisinopril,64,62,0.0013137637278045,0.0615384615384615
icd:9:5789,amlodipine,drug:amlodipine,49,46,0.0011818335303055,0.0471153846153846
icd:9:5789,warfarin,drug:warfarin,47,43,0.0016268605053651,0.0451923076923076
icd:9:5789,atenolol,drug:atenolol,23,22,0.0015125608312508,0.0221153846153846
icd:9:5789,levofloxacin,drug:levofloxacin,19,19,0.0013217391304347,0.0182692307692307
icd:9:5819,furosemide,drug:furosemide,10,10,0.0001442418647588,0.909090909090909
icd:9:5845,furosemide,drug:furosemide,63,63,0.0009087237479806,0.196875
icd:9:5845,omeprazole,drug:omeprazole,51,50,0.0006969498196129,0.159375
icd:9:5845,amlodipine,drug:amlodipine,38,38,0.0009165239622778,0.11875
icd:9:5845,simvastatin,drug:simvastatin,33,33,0.0009453962069558,0.103125
icd:9:5845,levofloxacin,drug:levofloxacin,24,24,0.0016695652173913,0.075
icd:9:5845,warfarin,drug:warfarin,20,20,0.0006922810661128,0.0625
icd:9:5849,omeprazole,drug:omeprazole,658,592,0.0089920192412812,0.1862967157417893
icd:9:5849,furosemide,drug:furosemide,510,473,0.0073563351027002,0.1443941109852774
icd:9:5849,amlodipine,drug:amlodipine,477,425,0.0115047876317503,0.1350509626274065
icd:9:5849,simvastatin,drug:simvastatin,460,418,0.013178250157566,0.1302378255945639
icd:9:5849,warfarin,drug:warfarin,355,314,0.0122879889235029,0.1005096262740656
icd:9:5849,lisinopril,drug:lisinopril,262,250,0.0053782202606999,0.0741789354473386
icd:9:5849,levofloxacin,drug:levofloxacin,152,151,0.0105739130434782,0.0430351075877689
icd:9:5849,atenolol,drug:atenolol,112,108,0.0073655136130474,0.0317100792751981
icd:9:5849,glyburide,drug:glyburide,14,13,0.0081490104772991,0.0039637599093997
icd:9:5856,amlodipine,drug:amlodipine,18,18,0.0004341429295,0.1636363636363636
icd:9:5856,omeprazole,drug:omeprazole,17,17,0.0002323166065376,0.1545454545454545
icd:9:5856,furosemide,drug:furosemide,16,16,0.0002307869836141,0.1454545454545454
icd:9:5856,warfarin,drug:warfarin,14,11,0.0004845967462789,0.1272727272727272
icd:9:59010,omeprazole,drug:omeprazole,34,32,0.0004646332130753,0.1011904761904761
icd:9:59010,lisinopril,drug:lisinopril,27,24,0.0005542440726675,0.0803571428571428
icd:9:59010,simvastatin,drug:simvastatin,18,16,0.0005156706583395,0.0535714285714285
icd:9:59010,levofloxacin,drug:levofloxacin,17,17,0.0011826086956521,0.050595238095238
icd:9:59010,warfarin,drug:warfarin,15,15,0.0005192107995846,0.0446428571428571
icd:9:59010,atenolol,drug:atenolol,14,13,0.0009206892016309,0.0416666666666666
icd:9:59010,amlodipine,drug:amlodipine,12,11,0.0002894286196666,0.0357142857142857
icd:9:59010,furosemide,drug:furosemide,11,10,0.0001586660512347,0.0327380952380952
icd:9:59080,omeprazole,drug:omeprazole,51,50,0.0006969498196129,0.1101511879049676
icd:9:59080,lisinopril,drug:lisinopril,30,30,0.0006158267474083,0.0647948164146868
icd:9:59080,simvastatin,drug:simvastatin,25,25,0.0007162092476938,0.0539956803455723
icd:9:59080,amlodipine,drug:amlodipine,25,21,0.0006029762909722,0.0539956803455723
icd:9:59080,warfarin,drug:warfarin,16,16,0.0005538248528902,0.0345572354211663
icd:9:59080,furosemide,drug:furosemide,14,14,0.0002019386106623,0.0302375809935205
icd:9:59080,levofloxacin,drug:levofloxacin,13,13,0.0009043478260869,0.0280777537796976
icd:9:59080,atenolol,drug:atenolol,11,11,0.0007233986584243,0.0237580993520518
icd:9:5920,simvastatin,drug:simvastatin,43,41,0.0012318799060333,0.086
icd:9:5920,omeprazole,drug:omeprazole,37,35,0.0005056302612878,0.074
icd:9:5920,lisinopril,drug:lisinopril,25,24,0.0005131889561736,0.05
icd:9:5920,amlodipine,drug:amlodipine,22,22,0.0005306191360555,0.044
icd:9:5920,furosemide,drug:furosemide,20,19,0.0002884837295176,0.04
icd:9:5920,atenolol,drug:atenolol,18,18,0.0011837432592397,0.036
icd:9:5920,levofloxacin,drug:levofloxacin,12,12,0.0008347826086956,0.024
icd:9:5920,warfarin,drug:warfarin,11,11,0.000380754586362,0.022
icd:9:5921,omeprazole,drug:omeprazole,41,39,0.0005602929922378,0.078095238095238
icd:9:5921,simvastatin,drug:simvastatin,39,35,0.0011172864264023,0.0742857142857142
icd:9:5921,amlodipine,drug:amlodipine,30,30,0.0007235715491666,0.0571428571428571
icd:9:5921,lisinopril,drug:lisinopril,28,28,0.0005747716309145,0.0533333333333333
icd:9:5921,atenolol,drug:atenolol,22,22,0.0014467973168486,0.0419047619047619
icd:9:5921,levofloxacin,drug:levofloxacin,15,15,0.0010434782608695,0.0285714285714285
icd:9:5921,furosemide,drug:furosemide,13,13,0.0001875144241864,0.0247619047619047
icd:9:5921,warfarin,drug:warfarin,12,11,0.0004153686396677,0.0228571428571428
icd:9:59381,warfarin,drug:warfarin,14,14,0.0004845967462789,0.2641509433962264
icd:9:5950,omeprazole,drug:omeprazole,13,13,0.0001776538755876,0.2131147540983606
icd:9:5950,simvastatin,drug:simvastatin,12,11,0.000343780438893,0.1967213114754098
icd:9:5950,amlodipine,drug:amlodipine,11,11,0.0002653095680277,0.180327868852459
icd:9:59582,omeprazole,drug:omeprazole,11,10,0.0001503225101126,0.2391304347826087
icd:9:5959,omeprazole,drug:omeprazole,10,10,0.000136656827375,0.1612903225806451
icd:9:5990,omeprazole,drug:omeprazole,555,478,0.0075844539193178,0.1870576339737108
icd:9:5990,simvastatin,drug:simvastatin,367,329,0.010513951756145,0.1236939669700033
icd:9:5990,lisinopril,drug:lisinopril,351,310,0.0072051729446782,0.1183013144590495
icd:9:5990,furosemide,drug:furosemide,344,310,0.0049619201477036,0.1159420289855072
icd:9:5990,warfarin,drug:warfarin,301,257,0.0104188300449982,0.1014492753623188
icd:9:5990,amlodipine,drug:amlodipine,286,252,0.0068980487687224,0.0963936636332996
icd:9:5990,atenolol,drug:atenolol,169,150,0.0111140339339734,0.0569598921469497
icd:9:5990,levofloxacin,drug:levofloxacin,139,137,0.0096695652173913,0.0468486686889113
icd:9:5990,glyburide,drug:glyburide,24,23,0.0139697322467986,0.0080889787664307
icd:9:59970,furosemide,drug:furosemide,10,10,0.0001442418647588,0.1111111111111111
icd:9:59971,omeprazole,drug:omeprazole,27,27,0.0003689734339127,0.1698113207547169
icd:9:59971,simvastatin,drug:simvastatin,24,24,0.000687560877786,0.150943396226415
icd:9:59971,furosemide,drug:furosemide,21,21,0.0003029079159935,0.1320754716981132
icd:9:59971,lisinopril,drug:lisinopril,17,17,0.000348968490198,0.1069182389937107
icd:9:59971,amlodipine,drug:amlodipine,13,13,0.0003135476713055,0.0817610062893081
icd:9:59971,warfarin,drug:warfarin,12,12,0.0004153686396677,0.0754716981132075
icd:9:60000,lisinopril,drug:lisinopril,13,13,0.0002668582572103,0.203125
icd:9:60000,omeprazole,drug:omeprazole,10,10,0.000136656827375,0.15625
icd:9:60001,lisinopril,drug:lisinopril,90,89,0.0018474802422251,0.17578125
icd:9:60001,simvastatin,drug:simvastatin,86,84,0.0024637598120666,0.16796875
icd:9:60001,omeprazole,drug:omeprazole,79,77,0.0010795889362632,0.154296875
icd:9:60001,amlodipine,drug:amlodipine,51,50,0.0012300716335833,0.099609375
icd:9:60001,furosemide,drug:furosemide,39,39,0.0005625432725594,0.076171875
icd:9:60001,atenolol,drug:atenolol,38,38,0.0024990135472839,0.07421875
icd:9:60001,warfarin,drug:warfarin,18,18,0.0006230529595015,0.03515625
icd:9:60490,levofloxacin,drug:levofloxacin,16,15,0.0011130434782608,0.2909090909090908
